4363482,Robert L. Strawderman
1698804,Corwin L. Atwood
120917524,Karl H. Pearson
39793045,Herman Chernoff
2993078,Damla entrk
144328326,HansGeorg Mller
5060808,Kongming Wang
50415833,Theo Gasser
34746360,Mayer Alvo
66906374,Willford Isbell King
50578720,Graeme K. Robinson
143829249,J. H. Wakefield
6177561,James E. Bennett
145024674,R. J. Beran
145564723,P. Warwick Millar
32062089,Manabu Kuroki
2679857,Peter Green
144075909,Kevin Lynch
2849264,Daniel S. Nagin
4947180,Roger S. Zoh
47133299,Abhra Sarkar
1789565,Bani K. Mallick
145714529,Shan Yu
50248431,Guannan Wang
36547117,Li Wang
47535312,Chenhui Liu
48064586,Lijian Yang
47711739,John N. Darroch
4769556,Odd O Aalen
145330038,Daniela De Angelis
144963631,M. C. Jones
16834559,Henri Theil
2821071,Howard D. Bondell
145272212,Chungyi Suen
50689382,Hegang Chen
4114071,C. F. Jeff Wu
2312173,Nicoleta Serban
1733999,Larry A. Wasserman
3298290,Clifford H. Spiegelman
2247848,K. K. Gordon Lan
145473805,Kent T. Bailey
32201453,Robert D. Abbott
145930386,QiMan Shao
4464141,MingHui Chen
143851593,Joseph G. Ibrahim
36857257,Philip Prescott
3259959,Joseph B. Kadane
1406409112,Anthony OHagan
102494648,Luisa Franzini
144080903,Andrew Harvey
143791026,P. K. Bhattacharya
73393221,Ashis Kumar Gangopadhyay
40517221,G. K. Eagleson
144098326,Chris Hans
6622521,Joseph Berkson
74197119,Lila R. Elveback
100532061,Yaacov Ritov
1678771,Peter J. Bickel
12684180,David F. Findley
70810067,Brian C. Monsell
122945022,Holly B. Shulman
153738852,Marian G. Pugh
144940179,Jamie Perin
2746653,John S. Preisser
2828170,Paul J. Rathouz
144755914,Alan H. Welsh
47122150,Kjell A. Doksum
4008799,Grete U. Fenstad
50197575,Rolf Aaberge
52024479,Bruce Marvin Hill
31674513,Douglas G. Simpson
33913193,Xuming He
2251629,Simon D. Byers
1804386,Adrian E. Raftery
38555936,David B. Dahl
48107722,M. A. Newton
47212546,Hideaki Sakai
102128165,Takashi Soeda
3231086,Hidekatsu Tokumaru
1988376,David Haziza
38365027,Christian Lger
144612575,J. P. Imhof
144180010,Susan A. Murphy
25624716,Arash A. Amini
39602222,Aiyou Chen
143808488,Elizaveta Levina
47904387,Yi Lin
1787278,Hao Helen Zhang
1943223,Anthony C. Atkinson
145671626,Susan C. Pearce
40114059,William W. S. Wei
100709617,Johann Pfanzagl
52364587,Roshan Joseph Vengazhiyil
50389176,SheanTsong Chiu
2266946,Xiaotong Shen
1721891,Jianming Ye
145678556,Joe R. Hill
145709788,Sylvia Richardson
152558943,Peter Green
2204705,Naoto Kunitomo
46204889,Nariaki Sugiura
145024678,Chris Brien
102005384,Alan T. James
2822745,Stephen G. Walker
65895980,Paul Damien
21779757,Peter J. Lenk
2424930,Hyokyoung Grace Hong
19990304,Colin B. Fogarty
1957528,Peter Guttorp
100620657,Richard A. Lockhart
8617353,Regina Y. Liu
3388055,Kesar Singh
2374783,David Azriel
48853749,Micha Mandel
2728510,Yosef Rinott
145917169,R. A. Bailey
144670382,K. G. Russell
47362363,A. R. Jonckheere
153063654,Dag Tjstheim
2818830,Marcello Pagano
4869619,Oscar Kempthorne
1699193,Daniel F. Heitjan
2862789,Elizabeth H. Slate
143801394,Xu He
1422296758,Henrik RamlauHansen
143923878,Michael LeBlanc
145649920,John Crowley
2448330,Jean Jacod
2371436,Viktor Todorov
70221741,Yogesh Sathe
69432507,David R. Bellhouse
6006539,Franklin A. Graybill
40692782,M. G. Kendall
47056185,Norman M. Bradburn
113784771,Seymour Sudman
1742419,D. M. Titterington
3354481,Albrecht Irle
40244741,Wayne A. Fuller
48514811,Yang Li
50394790,Francis John Anscombe
2840702,Christian Houdr
102293931,Shirley Young Lehman
41207141,Donald Alexander Fraser
2429347,Anthony Ledford
2153469,Jonathan A. Tawn
1882553,Thomas R. Fleming
143628300,H. O. Hartley
70311601,Emil Spjtvoll
7490742,Nathan Keyfitz
49097940,Norman Lee Johnson
32741853,Samuel Kotz
2437910,Douglas M. Bates
72670443,Donald G. Watts
145321645,Peter A. W. Lewis
31901460,Michael W Robbins
34570246,Colin M. Gallagher
2610426,Kani Chen
143863063,S.H. Lo
1778814,Thomas P. Hettmansperger
69380394,Walter D. Fisher
1679751,John Neuhaus
10091739,Nicholas Patrick Jewell
13800522,Lan Zhang
2071535,Paul H. Garthwaite
47222483,P. B. Patnaik
48466774,Roger L. Wright
2470495,Martin Posch
47552489,Werner Brannath
2364792,Iain M. Johnstone
50756054,K. Brenda Macgibbon
2756636,Sergio Albeverio
1917939,Walter Schachermayer
2837737,Michel Talagrand
72818948,Pierre Bernard
6832697,William H. Fellner
2606818,David C. Hoaglin
2016914,John W. Tukey
101826320,Kamal C. Chanda
2264093,Youngjo Lee
145323121,John A. Nelder
2896496,Patrick L. Odell
2138508,Susan D. Horn
2889875,Roger A. Horn
7794845,David B. Duncan
3351565,Albert C. Bemmaor
144226128,Daniel Fernando Hoppe
7299447,William Kruskal
144440580,Fei Jiang
47145811,Lu Tian
2980684,Haoda Fu
48521313,Takahiro Hasegawa
50589423,L Wei
40134508,Jnos Galambos
46842850,Toby J. Mitchell
6538742,Kung Yee Liang
2881229,Scott Zeger
2423230,Leo Breiman
3056361,Jerome H. Friedman
145310500,A. S. Hedayat
2257822,J. Stufken
100809904,Dana Quade
145948621,George E. P. Box
20675175,Yumou Qiu
40416145,Song Xi Chen
48443856,Dan Nettleton
144958605,Jianqing Fan
40274182,JeanFranois Durand
1962516,Robert Sabatier
143848358,G. E. P. Box
143814113,Ildar Abdullovich Ibragimov
3432876,Thomas A. Severini
92256331,Marion M. Sandomire
47141399,Michael J. Daniels
1840562,Robert E. Kass
40630492,Paul S. Dwyer
144537223,David Lindley
3808042,Sren Ulrik Johansen
88350867,Carla Inclan
36184409,George C. Tiao
69964731,William Leonard Crum
4379822,Jenny A. Baglivo
144289293,Donald C. Olivier
2495923,Douglas M. Hawkins
3009437,David J. Olive
21512118,Moshe Pollak
50682844,Zhiming Xia
144883945,P. Qiu
1801649,Robert E. Bechhofer
3396021,Bruce W. Turnbull
40532609,Norman T. J. Bailey
46370608,Hiroki Masuda
52545658,K Bandeenroche
3301280,Diana L. Miglioretti
47287580,Ryan Elmore
2292156,Paolo Vidoni
1709741,Brani Vidakovic
3277582,Stephen M. Stigler
2168548,Pietro Muliere
32868036,Huixia Judy Wang
49620962,Deyuan Li
5173712,Ian B. Macneill
2734333,Marianna Pensky
2514303,Theofanis Sapatinas
144402257,Robert Kohn
70982312,Craig F. Ansley
1811787,Mendel Fygenson
38049857,Paul M. Meier
102330532,Larry Wasserman
18478271,Bruce G. Lindsay
3393005,John E. Rolph
47166531,Guido W. Imbens
90661057,Louis Gordon
2024993,Pralay Senchaudhuri
1918593,Cyrus R. Mehta
2818776,Nitin R. Patel
7697925,Kenneth J. Arrow
34728960,Larry B Goldstein
3323134,Bryan Langholz
144359273,Richard J Cook
41215165,Wilson Allen Wallis
144845491,A. Philip Dawid
38219674,Andrew Harvey
34248530,Melissa A. Bingham
1897648,Daniel J. Nordman
2206140,Stephen B. Vardeman
2875133,Yanyuan Ma
1877479,Marc G. Genton
2458765,Anastasios A. Tsiatis
46845456,Myles Hollander
1930628,Jayaram Sethuraman
3190685,Ishwar V. Basawa
50157851,Daniel B. Hall
144108246,David Ruppert
1399420531,Wenceslao GonzlezManteiga
1925253,Ricardo Cao
145956495,J. S. Marron
69328897,V. P. Godambe
6324626,Peter A. Lachenbruch
47633347,William Edwards Deming
49883756,Didier Girard
49225604,Garrett M. Fitzmaurice
7890796,Nan M. Laird
3035139,George T. Duncan
3085250,James P. Hobert
49423392,Robin L. Plackett
90004597,Krista J. Gile
4824776,Thomas J. DiCiccio
2152560,Joseph P. Romano
2508221,Aad van der Vaart
102923068,Sandra A. West
101853358,Subhash C. Kochar
2958158,HuaHua Chang
34365478,Zhiliang Ying
32542634,Frank B. Baker
102407889,Alexander Korostelev
143704178,P. M. Bentler
2219583,Gaorong Li
144245987,Heng Peng
14352581,Jun Zhang
4452401,Lixing Zhu
1916240,Caroline Beunckens
3026736,Cristina Sotto
2400157,Michael G. Kenward
38862261,Brent M. Troutman
8564770,Camil Fuchs
7804795,Janis Hardwick
38779593,Connie Page
3067853,Quentin F. Stout
5054589,Kathryn Chaloner
4175719,David V. Glidden
48229235,Bruce D. Spencer
66479429,R. M. Loynes
3504356,William V. Feller
143862235,Huazhen Lin
49455540,Yong Zhou
4523341,Layla Parast
49401043,SuChun Cheng
2271618,Tianxi Cai
2102128,Gerda Claeskens
35141525,Nils Lid Hjort
49239720,John Hughes
3162421,Murali Haran
5691899,Zonghui Hu
87767952,Dean A Follmann
145947080,Jing Qin
2796350,Persi Diaconis
49234649,H. D. Patterson
145176151,K. Dhinesh Kumar
102001990,Edmund H. Nicklin
32993113,Albert S. Paulson
1920167,Hannu Oja
9835269,Thomas B. Fomby
52403095,Arnold Zellner
1746891,Rainer Dahlhaus
2080509,Wolfgang Wefelmeyer
143822342,E. L. Crow
11650699,M. M. Siddiqui
2531020,Holger Dette
5032738,Stefanie Titoff
40282078,Suhasini Subba Rao
39947978,Guang Cheng
46399637,Yufeng Liu
40650149,Ying Q. Chen
12690103,Norman C. Severo
112995183,Linan Chen
34864614,DungTsa Chen
34376152,Wenyaw Chan
143797238,A. Adam Ding
144663710,J. T. Gene Hwang
2983594,Jerome P. Reiter
29974180,David Bolin
35324548,Finn Lindgren
144021304,Harrison H. Zhou
2319685,Francesca Dominici
9619706,Giovanni Parmigiani
144244963,Art B. Owen
98780626,F. R. Himsworth
50023425,Xufeng Niu
152736804,Michael Smith
33209127,W. R. Schucany
2253245,Simon J. Sheather
5591864,Ronald A. Thisted
32958898,Paul R. Rosenbaum
48129768,Arnoldo Frigessi
3381335,Jrund Gsemyr
3227746,Havard Rue
1901917,James H. Stock
32082672,Mark W. Watson
46660083,Lie Wang
2008384,Lawrence D. Brown
145028134,T. Tony Cai
145131380,M. Levine
47161902,Pallab K. Bhattacharya
144483119,Ybonne Mack
46862825,John Thomas White
2616074,Bovas Abraham
3013323,Johannes Ledolter
39941677,Trevor J. Sweeting
2060753,Mehmet Zeytinoglu
144765786,Max Mintz
1398951619,Ole E. BarndorffNielsen
69566971,Ralph Allan Bradley
1960946,Hugh A. Chipman
2347035,Edward I. George
2840298,Robert E. McCulloch
39515357,Zhiguo Li
17090454,Timothy J. Vogelsang
2982242,Jens Perch Nielsen
31723646,Joel L. Horowitz
144182112,H. Joseph Newton
9198390,DoHwan Park
46601508,F Stuart Chapin
2777059,Frank Critchley
102684501,Donald P. Marriott
46238937,Shuosheng Wu
49574006,Charles Geyer
100505994,Lester G. Telser
1808964,Diane Lambert
36032905,Ronald W. Butler
32225029,S. Huzurbazar
145895780,Ishay Weissman
102420780,I. Gijbels
47188209,Enno Mammen
32643219,Byeong Uk Park
119447943,L. Simar
144959271,J. A. Hartigan
143733316,Rong Ma
47892872,Hongzhe Li
87779121,Hafida Boudjellaba
145580676,JeanMarie Dufour
24645972,Roch Roy
1878136,Pavel Czek
2620282,Stephen J. Finch
2609397,Nancy Role Mendell
2335674,Henry C. Thode
48754657,Kazuki Uematsu
47868600,Yoonkyung Lee
2347709,Ian H. Jermyn
145936819,Rahul Mukerjee
2728981,Fasheng Sun
3441762,Boxin Tang
143816457,George A. Barnard
2133208,YuLing Tseng
1946297,Holger Rootzn
144620891,Gordon D. Simons
103318999,Kuangyu Wen
2352838,Ximing Wu
1683677,Dennis D. Boos
47540131,Ji Zhang
40348704,Yingying Fan
35118626,Jinchi Lv
3397741,Albert Madansky
7245450,Robert E. Fay
152263135,Zhou Zhou
25847574,Wei Biao Wu
2839900,Helmut Finner
4714530,Veronika Gontscharuk
145099505,D. Ringkjbing Jensen
69017283,B. T. Porteous
143770764,B. I. Harley
2774791,LoBin Chang
1707642,Donald Geman
47935258,John Robinson
33550608,Margaret Sullivan Pepe
39146110,Ming Lin
144593775,Rong Chen
102093452,Olive Jean Dunn
145155783,Christian P. Robert
2097256,XiaoLi Meng
152478328,Jesper Mller
31987667,Jeffrey S. Rosenthal
1962313,Christopher Jennison
48584883,Merrilee Hurn
144676022,Peter McCullagh
49630843,Christophe Andrieu
143888101,Arnaud Doucet
2265630,Petros Dellaportas
1868490,Elena A. Erosheva
1684961,Stephen E. Fienberg
1998325,Ruth King
1777587,Nicole A. Lazar
39911273,Christopher G. Small
48331364,Michael A. Falk
145179124,I. J. Good
50238440,W. I. Notz
48733082,Harvey M. Wagner
1398204711,Christine M. AndersonCook
46687884,E. J. G. Pitman
145947071,Jing Qin
144085136,Michael Woodroofe
144327830,David Roxbee Cox
90646293,Falong Tan
12061739,Wenceslao Gonzlez Manteiga
1961915,Manuel A. Presedo Quindimil
2443428,Hajime Uno
144021493,Lu Tian
39775017,David B. Dunson
1690163,Geoffrey J. McLachlan
145699073,V. Fabin
21801845,Juliet Popper Shaffer
2567800,Daniel Q. Naiman
33052991,G. Casella
66946758,Jiunn Tzon Hwang
144310184,Christopher Bingham
32387631,Kanti V. Mardia
48650470,Roy A. Bailey
145024677,Chris J Brien
145524610,Lawrence D. Brown
7555925,Jerome Cornfield
102835618,Julia Zalokar
143929611,L. J. Wei
143802728,R. Dennis Cook
49232464,Lawrence A. Thibodeau
144456647,R. B. Davies
3294740,Samuel D. Oman
3270949,Uttam Bandyopadhyay
34331119,A. Biswas
1778862,Ward Whitt
2460803,Francis Comets
2090046,Spiridon I. Penev
2293196,Peter Z. G. Qian
104330505,Chuin Charles Lee
143763196,Tim Robertson
144600538,F. T. Wright
40439165,Lancelot F. James
2549916,Harold Sackrowitz
1404803968,Ester SamuelCahn
100688166,John Marden
145382036,Roderick J. A. Little
1883514,Masanobu Taniguchi
2459388,David R. Brillinger
47106318,Jerzy Neyman
2664086,Jeremy E. Oakley
34286280,Robert H. Berk
20640005,Morris L. Eaton
2309208,David E. Tyler
2202029,Matthieu Lerasle
13121205,Adam T. Martinsek
145269281,Maarten A.H.M. Jansen
39201543,James O. Berger
49680600,Lan Wang
2235217,Donald B. Rubin
2814713,Dipak K. Dey
145398580,Cidambi Srinivasan
73698544,George Andrew Lundberg
6037736,Clifford Lam
37064360,Kai Wang Ng
143938935,Donald St. P. Richards
38818938,Hal S. Stern
1752732,Thomas M. Cover
16243226,Sanford Weisberg
145675281,Vladimir Vovk
1796115,Ilia Nouretdinov
49028145,Alex Gammerman
143795938,Michael Vogt
144958602,Jianqing Fan
102880772,Tsz Ho Yim
69887967,Gregory C. Reinsel
48677012,Sinho Jung
2735098,Eugenio Regazzini
47690203,John Leroy Folks
144265514,Juni Palmgren
101325124,Takamitsu Sawa
144087767,Feng Liang
144411387,Rui Paulo
144762972,Germn Molina
3028496,Merlise A. Clyde
145606484,Roger Logan
145607066,James M. Robins
40362338,Miguel A. Hernn
2738017,Ulrich Stadtmller
48528146,Erich Leo Lehmann
90309603,Holger Dette
2014307,Natalie Neumeyer
46648404,Kay F. Pilz
3112972,Peter M. Hooper
47537846,Bradley Efron
3615612,Mary C. Meyer
87214525,Lynne Billard
50333716,Donald B. Rubin
12207238,Klaus Frick
2198670,Axel Munk
3197760,Hannes Sieling
145913258,Ned Glick
49236333,JengMin Chiou
6725274,John Brian Copas
144828936,A. Alexandre Trindade
144898907,George Casella
36963041,John Wishart
89161743,D. N. Lawley
47786967,Jian Xiang Li
3010344,David Siegmund
91958234,Carl F. Snyder
47358925,M. Samiuddin
5320707,Pantelis Z. Hadjipantelis
145169960,John A. D. Aston
94391207,Hans Gerhard Mller
145386241,Hung Hung
123339525,PeiShien Wu
144169479,IPing Tu
2594603,SuYun Huang
2941673,Daniel J. Holder
2452832,Francis Hsuan
2820649,Dorota M. Dabrowska
144171839,Ming Yuan
46394442,Y. J. Lin
103235627,Yasuyuki Toyooka
16565795,Peter Enis
2040241,James Harold Ware
40702144,L. Isserlis
1690479,D. G. Kabe
37858247,Cheng Li
3147744,Sanvesh Srivastava
103142500,Pl Laurie Davies
1927235,Arne Kovac
3132397,Viatcheslav B. Melas
1896821,Theodor J. Stewart
47772931,Myunghee Cho Paik
47120015,Xiao Wang
3280236,Hongtu Zhu
6102416,Edward A. Catchpole
144540321,Byron J. T. Morgan
4473665,John J. Crowley
50625684,Marie Hu
32507567,Peter E. Jupp
103238095,Barrie D. Spurr
102691553,Don Ylvisaker
27317704,Mark G. Low
3093607,Linda Zhao
1699576,Daniel F. McCaffrey
1751657,Douglas W. Nychka
144736301,Alan T. K. Wan
49672355,James M. Landwehr
3027365,Daryl Pregibon
31233283,Anne C.. Shoemaker
5899202,Herman Callaert
144833101,Paul Janssen
2562485,Nol Veraverbeke
6465350,Dan Anbar
33361123,Vincent J. Carey
2241231,YouGan Wang
49243178,KerChau Li
145516664,James G. Scott
153677195,Gary L Rosner
50475455,Piotr Graczyk
144132510,G. Letac
2083672,Hlne Massam
101062394,Robb J. Muirhead
1452183567,Sadi M. ElKrunz
2636336,W. J. Studden
2448110,Elisabeth Gassiat
29907180,David C. Bowden
31935178,Michael A. Newton
35132976,Taisuke Otsu
143959559,H G Mller
48950956,Stefan Sperlich
34734574,Christophe Giraud
1786884,Boaz Nadler
144958606,Jianqing Fan
3050116,Yunbei Ma
47653069,Wei Dai
46424565,Oscar Kempthorne
48926884,Walter T. Fdrer
3037977,Damaraju Raghavarao
93764482,Gottfried E. Noether
3322724,Dylan S. Small
50463772,Yongtao Guan
47104126,Michael T. Sherman
1694701,Bala Rajaratnam
34783794,Steven Roberts
51438117,Doug Sparks
1980160,Onkar Dalal
144361840,Xihong Lin
102416061,JyhMing Shoung
1771912,CunHui Zhang
47856259,M. B. Wilk
47401260,Michael Lavine
121074962,Ross L. Prentice
31727329,Carl N. Morris
144288528,J. N. K. Rao
1818876,Herbert K. H. Lee
48897539,Peter J. Huber
5770189,Samuel C. Kou
2783800,William E. Strawderman
23112567,Simon N. Wood
49935026,Wenguang Sun
145312585,Zhi Wei
81480120,Roy T. St. Laurent
145125419,Nicole Krmer
67154907,Masashi Sugiyama
97752732,David V. Hinkley
37584785,Leo A. Goodman
34716098,Michael E. Tarter
2998448,Guillaume Lecu
2266267,Shahar Mendelson
3350586,Piotr Fryzlewicz
2434842,Catherine A. Sugar
144026427,Gareth James
66091028,Radu V. Craiu
143702931,Chao Yang
2521104,Takashi Yanagawa
39458202,Michal Kulich
48926523,Danyu Lin
38115102,Ove Frank
1750484,Frank Harary
1699915,Donald A. Pierce
2904239,Albrecht M. Kellerer
2926921,Paul D. Feigin
1784682,Trevor J. Hastie
69431201,Andreas Buja
1761784,Robert Tibshirani
50193398,Claudia Kirch
2230454,Dimitris Nicolas Politis
5833268,Yingye Zheng
5129652,Wayne C. Levy
1881615,Richard M. Dudley
30385000,Anthony Rossini
3266660,Andrew L. Rukhin
2901593,YiKuan Tseng
2057477,Fushing Hsieh
2891890,JaneLing Wang
144752886,Ronald Christensen
32396362,David S. Stoller
71398959,Charles J. Stone
2746221,Steen A. Andersson
2830733,Michael D. Perlman
49744107,Mayetri Gupta
29380704,Jun S. Liu
4476282,Victor M. Panaretos
144901204,David Kraus
145079839,John H Maddocks
2000820,Eric V. Slud
41225673,L J Wei
143680681,Atanu Biswas
49231821,Probal Chaudhuri
143897343,David Oakes
13248987,Zenas M. Sykes
2818025,Tze Leung Lai
144908672,Andrew T. A. Wood
145159156,J. Michael Steele
145355644,S. A. Padoan
1933453,Mathieu Ribatet
144540527,Scott Anthony Sisson
143922900,Hua Liang
144882425,David M. Mason
6229632,Mark D Schluchter
1906488,PingShou Zhong
1812881,Runze Li
148131962,Shawn Santo
1401170799,Anders Gorstrasmussen
144630991,Thomas H. Scheike
1886238,Brian Caffo
46968551,Yi He
103058452,John H. J. Einmahl
50167451,Paola Bortot
25462138,Asaf Weinstein
1940063,William Fithian
1808156,Yoav Benjamini
48823261,D. D. Ben Dayan Rubin
2672857,Emmanuel Yashchin
143948826,W. Leconte Stevens
102221214,William F. Grams
1738371,Robert Serfling
5107647,T. Tony Cai
2202986,Weidong Liu
4999927,Jichun Xie
2532807,Heping Zhang
69427878,Willem R. van Zwet
2911536,Brian Aldershof
3297398,Cristiano Varin
5334599,Mario Peruggia
144927839,ChiungYu Huang
41330015,Shiqing Ling
39741917,Wai Keung Li
38647265,M. T. Chao
143698811,Arthur Cohen
1724677,Yichao Wu
32352062,Chris C. Heyde
97833557,Richard Morton
5521552,Robert J. Simes
144103892,Valen E. Johnson
2741460,Hemant Ishwaran
46437354,Huynh Huynh
4319124,Leonard S. Feldt
91987541,H. Malcolm Hudson
2328919,KamWah Tsui
91092713,Harold F. Dorn
49883443,Henry Lancaster
2963587,Wolfgang Polonik
2097703,Jan Beran
70058656,Rajendra Bhansali
2047310,Dongchu Sun
3534590,Robert K. Tsutakawa
2152863,Paul L. Speckman
73194122,Yuzo Hosoya
143689788,David Pollard
89631523,Chris McKennan
1783950,Dan L. Nicolae
47640603,Peter R. Freeman
39626885,Tao Liu
6366432,Joseph W. Hogan
32279651,Lisa I. Wang
2670392,Shangxuan Zhang
1817947,Rami Kantor
143862296,John A. Rice
144420921,Murray Rosenblatt
145126908,Kenneth C. Land
145799016,Abel Rodrguez
2454055,Alan E. Gelfand
2001792,Wesley O. Johnson
1398957675,Luis E. NietoBarajas
46912603,Pulak Ghosh
2634483,Ram Chandra Tiwari
1748107,Steven N. MacEachern
2694120,JeanNol Bacro
2676250,Carlo Gaetan
144791206,T. Opitz
1999598,Gwladys Toulemonde
153340899,John Aitchison
144532256,C. Radhakrishna Rao
2831694,Richard E. Quandt
145500449,James B. Ramsey
144038790,Robert Bohrer
32400831,George K. Francis
46789170,Ross L. Prentice
102612147,Antoni Espasa
2326869,James A. Reeds
3074076,Joseph L. Gastwirth
39200191,Stephen M. S. Lee
145791897,G. Alastair Young
32045402,JeanFrancois Beaumont
48324460,Liping Zhu
145305666,M. Asgharian
39402307,David B. Wolfson
47625909,Michael A. Fligner
48931048,Timothy J. Killeen
69436157,Gerald L. Sievers
145941053,Hari Mukerjee
52483764,Ramesh M. Korwar
3073838,Xiaofeng Shao
1684778,Andrew T. Walden
2718791,Nozer D. Singpurwalla
34935168,M. A. Stephens
32735081,Estate V. Khmaladze
3130053,Hira L. Koul
145727883,Jonathan P. Williams
2741130,Jan Hannig
50407833,Philippe Huber
1401995050,MariaPia VictoriaFeser
102397011,De Helguero
103286066,Dal Dr Fernando
39719914,David R. Cox
2067653,Ludwig Fahrmeir
1931501,Stefan Wagenpfeil
49781068,Jun Yan
1403339123,Eduardo GutirrezPea
2477489,Luc Devroye
2087528,Lszl Gyrfi
9745969,Adam Krzyak
1755694,Gbor Lugosi
35216623,Tapabrata Maiti
145268319,Qiang Sun
39265460,Hongquan Xu
16867197,E. J. Burr
102603267,Gwenda Cane
2706323,Herman Chernoff
152764023,Z Yan Wang
33113444,Mary Sara McPeek
145196107,Arup Bose
2877017,Greg J Duncan
100990729,Paul Speckman
50059130,Niels G. Becker
3269958,Abba M. Krieger
3378612,Benjamin Yakir
3264000,Gareth O. Roberts
144278037,Ewan S. Page
102500396,Shuzhuan Zheng
2015030,Wolfgang K. Hrdle
2122708,Victor De Gruttola
2027258,Richard E. Barlow
3328249,Scott S. Emerson
32360997,Ruey S. Tsay
145350914,Jerome Cornfield
6964430,Nathan Mantel
32092469,Ngai Hang Chan
1938657,ChingKang Ing
37746751,Cecil C. Craig
34584410,Andrew V. Carter
3383165,Likuan Qin
1828318,Graciela Boente
100667744,Ricardo Fraiman
144581339,Marc C. Kennedy
1400974620,Anthony OHagan
89519679,Jan Hannig
2025201,Jason Peter Fine
15254814,M. F. Schilling
